step,train_loss,eval_loss,lr
6102,2.876282,,3.48266e-05
6103,3.582979,,3.48112e-05
6104,3.410116,,3.47958e-05
6105,2.771425,,3.47803e-05
6106,2.880137,,3.47649e-05
6107,2.874531,,3.47495e-05
6108,3.261675,,3.47341e-05
6109,3.633009,,3.47187e-05
6110,3.940385,,3.47032e-05
6111,3.209321,,3.46878e-05
6112,4.106359,,3.46724e-05
6113,3.376319,,3.4657e-05
6114,2.496833,,3.46416e-05
6115,2.421129,,3.46262e-05
6116,1.556785,,3.46108e-05
6117,2.378793,,3.45954e-05
6118,3.232295,,3.458e-05
6119,2.815913,,3.45646e-05
6120,2.696583,,3.45492e-05
6121,3.425649,,3.45337e-05
6122,3.175510,,3.45184e-05
6123,2.708823,,3.4503e-05
6124,3.696846,,3.44876e-05
6125,3.669597,,3.44722e-05
6126,3.393149,,3.44568e-05
6127,3.622651,,3.44414e-05
6128,3.130003,,3.4426e-05
6129,3.049792,,3.44106e-05
6130,2.978496,,3.43952e-05
6131,3.262006,,3.43798e-05
6132,3.251370,,3.43645e-05
6133,2.851727,,3.43491e-05
6134,2.856904,,3.43337e-05
6135,3.235721,,3.43183e-05
6136,3.380802,,3.43029e-05
6137,3.175239,,3.42876e-05
6138,3.317026,,3.42722e-05
6139,3.463116,,3.42568e-05
6140,2.869471,,3.42415e-05
6141,3.055681,,3.42261e-05
6142,3.457302,,3.42107e-05
6143,3.212070,,3.41954e-05
6144,3.385412,,3.418e-05
6145,3.497244,,3.41646e-05
6146,3.034986,,3.41493e-05
6147,2.900275,,3.41339e-05
6148,3.194250,,3.41186e-05
6149,2.820124,,3.41032e-05
6150,3.224080,,3.40879e-05
6151,3.078660,,3.40725e-05
6152,3.519715,,3.40572e-05
6153,3.035791,,3.40418e-05
6154,2.731491,,3.40265e-05
6155,3.239659,,3.40111e-05
6156,2.891554,,3.39958e-05
6157,3.289062,,3.39804e-05
6158,3.388452,,3.39651e-05
6159,2.797085,,3.39498e-05
6160,2.744881,,3.39344e-05
6161,2.691862,,3.39191e-05
6162,2.927961,,3.39037e-05
6163,2.801052,,3.38884e-05
6164,3.254452,,3.38731e-05
6165,3.242197,,3.38578e-05
6166,3.226695,,3.38424e-05
6167,2.864413,,3.38271e-05
6168,3.055262,,3.38118e-05
6169,2.367106,,3.37965e-05
6170,2.897424,,3.37811e-05
6171,2.960471,,3.37658e-05
6172,2.178884,,3.37505e-05
6173,3.282470,,3.37352e-05
6174,2.291380,,3.37199e-05
6175,2.333582,,3.37046e-05
6176,2.324064,,3.36893e-05
6177,3.433373,,3.3674e-05
6178,3.356929,,3.36587e-05
6179,3.536082,,3.36434e-05
6180,3.281726,,3.36281e-05
6181,3.050595,,3.36128e-05
6182,3.255375,,3.35975e-05
6183,2.897404,,3.35822e-05
6184,4.180260,,3.35669e-05
6185,3.436239,,3.35516e-05
6186,3.765383,,3.35363e-05
6187,3.877241,,3.3521e-05
6188,3.384422,,3.35057e-05
6189,3.894691,,3.34904e-05
6190,3.316965,,3.34751e-05
6191,3.445948,,3.34598e-05
6192,3.590021,,3.34446e-05
6193,3.204425,,3.34293e-05
6194,3.323989,,3.3414e-05
6195,3.316259,,3.33987e-05
6196,3.183958,,3.33835e-05
6197,3.023801,,3.33682e-05
6198,2.350384,,3.33529e-05
6199,2.725787,,3.33376e-05
6200,2.800928,,3.33224e-05
6201,2.982034,,3.33071e-05
6202,1.778370,,3.32918e-05
6203,2.911108,,3.32766e-05
6204,2.351152,,3.32613e-05
6205,1.491541,,3.32461e-05
6206,1.958229,,3.32308e-05
6207,2.329040,,3.32156e-05
6208,1.990762,,3.32003e-05
6209,2.455797,,3.31851e-05
6210,1.908401,,3.31698e-05
6211,1.933461,,3.31546e-05
6212,2.681029,,3.31393e-05
6213,2.330877,,3.31241e-05
6214,2.308245,,3.31088e-05
6215,2.760758,,3.30936e-05
6216,2.525326,,3.30783e-05
6217,2.657124,,3.30631e-05
6218,2.552524,,3.30479e-05
6219,2.629886,,3.30326e-05
6220,2.454400,,3.30174e-05
6221,2.447560,,3.30022e-05
6222,1.915634,,3.29869e-05
6223,2.531910,,3.29717e-05
6224,2.493443,,3.29565e-05
6225,2.341672,,3.29413e-05
6226,2.214509,,3.2926e-05
6227,3.096771,,3.29108e-05
6228,2.174265,,3.28956e-05
6229,2.290143,,3.28804e-05
6230,2.750561,,3.28652e-05
6231,2.136163,,3.285e-05
6232,2.443198,,3.28348e-05
6233,2.323578,,3.28195e-05
6234,2.223823,,3.28043e-05
6235,2.325777,,3.27891e-05
6236,2.626578,,3.27739e-05
6237,2.244874,,3.27587e-05
6238,2.356769,,3.27435e-05
6239,2.380160,,3.27283e-05
6240,2.296739,,3.27131e-05
6241,2.430682,,3.26979e-05
6242,3.211009,,3.26828e-05
6243,2.865267,,3.26676e-05
6244,2.554837,,3.26524e-05
6245,2.308993,,3.26372e-05
6246,2.330586,,3.2622e-05
6247,2.647034,,3.26068e-05
6248,3.125367,,3.25916e-05
6249,3.506846,,3.25765e-05
6250,3.675568,3.175786,3.25613e-05
6251,3.154710,,3.25461e-05
6252,4.208628,,3.25309e-05
6253,3.322323,,3.25158e-05
6254,3.563782,,3.25006e-05
6255,2.638878,,3.24854e-05
6256,2.757138,,3.24703e-05
6257,2.965604,,3.24551e-05
6258,2.683508,,3.24399e-05
6259,2.469128,,3.24248e-05
6260,2.947166,,3.24096e-05
6261,2.471153,,3.23944e-05
6262,2.857709,,3.23793e-05
6263,2.661405,,3.23641e-05
6264,3.295863,,3.2349e-05
6265,2.653860,,3.23338e-05
6266,2.704524,,3.23187e-05
6267,2.518494,,3.23035e-05
6268,2.791543,,3.22884e-05
6269,2.716398,,3.22732e-05
6270,2.747254,,3.22581e-05
6271,2.373023,,3.2243e-05
6272,2.499332,,3.22278e-05
6273,2.724074,,3.22127e-05
6274,3.010574,,3.21976e-05
6275,3.018350,,3.21824e-05
6276,2.631576,,3.21673e-05
6277,2.631164,,3.21522e-05
6278,2.281175,,3.2137e-05
6279,2.513636,,3.21219e-05
6280,2.713865,,3.21068e-05
6281,2.710572,,3.20917e-05
6282,2.544228,,3.20766e-05
6283,2.648500,,3.20614e-05
6284,2.470406,,3.20463e-05
6285,3.109222,,3.20312e-05
6286,2.325438,,3.20161e-05
6287,2.277639,,3.2001e-05
6288,2.591160,,3.19859e-05
6289,2.056127,,3.19708e-05
6290,2.277843,,3.19557e-05
6291,2.738326,,3.19406e-05
6292,3.276946,,3.19255e-05
6293,2.280438,,3.19104e-05
6294,2.676368,,3.18953e-05
6295,2.564953,,3.18802e-05
6296,3.022325,,3.18651e-05
6297,2.427681,,3.185e-05
6298,2.243589,,3.18349e-05
6299,3.556571,,3.18198e-05
6300,3.228286,,3.18048e-05
6301,3.654985,,3.17897e-05
6302,3.882780,,3.17746e-05
6303,3.923957,,3.17595e-05
6304,3.491447,,3.17444e-05
6305,3.393201,,3.17294e-05
6306,2.933844,,3.17143e-05
6307,3.985735,,3.16992e-05
6308,3.025893,,3.16841e-05
6309,3.771137,,3.16691e-05
6310,3.958244,,3.1654e-05
6311,4.047924,,3.1639e-05
6312,3.802815,,3.16239e-05
6313,2.569603,,3.16088e-05
6314,2.849816,,3.15938e-05
6315,2.054446,,3.15787e-05
6316,2.296158,,3.15637e-05
6317,4.197175,,3.15486e-05
6318,3.407751,,3.15336e-05
6319,2.988261,,3.15185e-05
6320,2.432460,,3.15035e-05
6321,2.538678,,3.14884e-05
6322,2.783123,,3.14734e-05
6323,2.680505,,3.14583e-05
6324,2.581119,,3.14433e-05
6325,2.604731,,3.14283e-05
6326,2.741099,,3.14132e-05
6327,2.749573,,3.13982e-05
6328,2.601074,,3.13832e-05
6329,2.731820,,3.13681e-05
6330,2.877144,,3.13531e-05
6331,2.578599,,3.13381e-05
6332,3.035519,,3.13231e-05
6333,2.124214,,3.1308e-05
6334,2.078010,,3.1293e-05
6335,2.449808,,3.1278e-05
6336,2.936698,,3.1263e-05
6337,2.678993,,3.1248e-05
6338,2.460716,,3.1233e-05
6339,2.415064,,3.1218e-05
6340,2.391070,,3.1203e-05
6341,2.857091,,3.1188e-05
6342,3.192261,,3.1173e-05
6343,3.379260,,3.11579e-05
6344,2.405810,,3.1143e-05
6345,2.875104,,3.1128e-05
6346,2.867080,,3.1113e-05
6347,2.042076,,3.1098e-05
6348,2.316612,,3.1083e-05
6349,2.565419,,3.1068e-05
6350,2.798413,,3.1053e-05
6351,2.710805,,3.1038e-05
6352,2.871028,,3.1023e-05
6353,2.775177,,3.1008e-05
6354,2.937390,,3.09931e-05
6355,2.519951,,3.09781e-05
6356,2.660073,,3.09631e-05
6357,2.525088,,3.09481e-05
6358,3.006041,,3.09332e-05
6359,2.952742,,3.09182e-05
6360,2.871352,,3.09032e-05
6361,2.963448,,3.08883e-05
6362,2.865807,,3.08733e-05
6363,3.187877,,3.08583e-05
6364,2.980721,,3.08434e-05
6365,2.681651,,3.08284e-05
6366,2.685240,,3.08135e-05
6367,2.665619,,3.07985e-05
6368,2.613970,,3.07836e-05
6369,2.700536,,3.07686e-05
6370,2.667815,,3.07537e-05
6371,3.192525,,3.07387e-05
6372,2.576715,,3.07238e-05
6373,2.479975,,3.07088e-05
6374,3.207494,,3.06939e-05
6375,3.204737,,3.0679e-05
6376,3.360578,,3.0664e-05
6377,3.047803,,3.06491e-05
6378,2.747544,,3.06342e-05
6379,3.094518,,3.06192e-05
6380,2.808102,,3.06043e-05
6381,2.970841,,3.05894e-05
6382,3.577687,,3.05745e-05
6383,3.043016,,3.05595e-05
6384,3.090111,,3.05446e-05
6385,3.007419,,3.05297e-05
6386,3.196560,,3.05148e-05
6387,3.061612,,3.04999e-05
6388,3.097351,,3.0485e-05
6389,2.878048,,3.04701e-05
6390,3.201593,,3.04552e-05
6391,3.388812,,3.04403e-05
6392,3.093879,,3.04254e-05
6393,2.993880,,3.04105e-05
6394,3.293050,,3.03956e-05
6395,3.348927,,3.03807e-05
6396,3.658657,,3.03658e-05
6397,3.235746,,3.03509e-05
6398,3.470001,,3.0336e-05
6399,3.582549,,3.03211e-05
6400,3.958900,,3.03062e-05
6401,3.245280,,3.02913e-05
6402,3.116492,,3.02764e-05
6403,3.005795,,3.02616e-05
6404,3.068785,,3.02467e-05
6405,2.382464,,3.02318e-05
6406,3.062034,,3.02169e-05
6407,3.004857,,3.02021e-05
6408,3.102435,,3.01872e-05
6409,3.400097,,3.01723e-05
6410,2.814204,,3.01575e-05
6411,3.325952,,3.01426e-05
6412,2.189237,,3.01277e-05
6413,2.227072,,3.01129e-05
6414,2.044557,,3.0098e-05
6415,2.801805,,3.00832e-05
6416,3.064119,,3.00683e-05
6417,2.614305,,3.00535e-05
6418,2.571923,,3.00386e-05
6419,3.134983,,3.00238e-05
6420,3.577668,,3.00089e-05
6421,3.493888,,2.99941e-05
6422,3.474901,,2.99793e-05
6423,2.664709,,2.99644e-05
6424,2.745884,,2.99496e-05
6425,2.999264,,2.99347e-05
6426,3.183052,,2.99199e-05
6427,3.808601,,2.99051e-05
6428,2.805227,,2.98903e-05
6429,3.192974,,2.98754e-05
6430,2.799939,,2.98606e-05
6431,2.385680,,2.98458e-05
6432,2.391265,,2.9831e-05
6433,3.388462,,2.98162e-05
6434,3.273809,,2.98013e-05
6435,3.587646,,2.97865e-05
6436,2.804612,,2.97717e-05
6437,1.882486,,2.97569e-05
6438,3.135344,,2.97421e-05
6439,2.819668,,2.97273e-05
6440,2.974368,,2.97125e-05
6441,3.233932,,2.96977e-05
6442,3.044052,,2.96829e-05
6443,3.098766,,2.96681e-05
6444,3.483229,,2.96533e-05
6445,3.368497,,2.96385e-05
6446,2.815187,,2.96237e-05
6447,3.370080,,2.96089e-05
6448,2.061761,,2.95942e-05
6449,2.865217,,2.95794e-05
6450,2.777854,,2.95646e-05
6451,2.986598,,2.95498e-05
6452,3.061389,,2.9535e-05
6453,2.454952,,2.95203e-05
6454,2.421508,,2.95055e-05
6455,2.522248,,2.94907e-05
6456,3.198286,,2.9476e-05
6457,2.279452,,2.94612e-05
6458,1.949282,,2.94464e-05
6459,2.842458,,2.94317e-05
6460,2.285127,,2.94169e-05
6461,2.766887,,2.94021e-05
6462,2.975610,,2.93874e-05
6463,3.142811,,2.93726e-05
6464,2.694551,,2.93579e-05
6465,2.847850,,2.93431e-05
6466,2.795976,,2.93284e-05
6467,2.543096,,2.93136e-05
6468,3.153784,,2.92989e-05
6469,2.686512,,2.92842e-05
6470,3.268408,,2.92694e-05
6471,2.753557,,2.92547e-05
6472,2.563346,,2.924e-05
6473,3.051420,,2.92252e-05
6474,3.433952,,2.92105e-05
6475,2.826720,,2.91958e-05
6476,2.709903,,2.91811e-05
6477,2.663683,,2.91663e-05
6478,3.321868,,2.91516e-05
6479,2.671336,,2.91369e-05
6480,3.038942,,2.91222e-05
6481,2.966704,,2.91075e-05
6482,2.657542,,2.90928e-05
6483,2.580692,,2.9078e-05
6484,3.387949,,2.90633e-05
6485,3.248796,,2.90486e-05
6486,2.697335,,2.90339e-05
6487,3.104403,,2.90192e-05
6488,3.183709,,2.90045e-05
6489,3.137900,,2.89898e-05
6490,2.692716,,2.89751e-05
6491,2.746633,,2.89605e-05
6492,3.037253,,2.89458e-05
6493,2.564533,,2.89311e-05
6494,3.084466,,2.89164e-05
6495,3.086215,,2.89017e-05
6496,2.993165,,2.8887e-05
6497,2.972500,,2.88723e-05
6498,3.160175,,2.88577e-05
6499,2.999555,,2.8843e-05
6500,3.161402,3.158853,2.88283e-05
6501,2.820692,,2.88137e-05
6502,2.282837,,2.8799e-05
6503,2.064959,,2.87843e-05
6504,3.046757,,2.87697e-05
6505,2.911411,,2.8755e-05
6506,2.490423,,2.87403e-05
6507,2.731511,,2.87257e-05
6508,2.819163,,2.8711e-05
6509,2.677895,,2.86964e-05
6510,2.402906,,2.86817e-05
6511,2.577751,,2.86671e-05
6512,2.555551,,2.86524e-05
6513,2.531283,,2.86378e-05
6514,2.431483,,2.86232e-05
6515,2.976684,,2.86085e-05
6516,2.462199,,2.85939e-05
6517,2.850572,,2.85793e-05
6518,2.962740,,2.85646e-05
6519,2.736811,,2.855e-05
6520,2.959886,,2.85354e-05
6521,2.289401,,2.85207e-05
6522,2.566143,,2.85061e-05
6523,2.200328,,2.84915e-05
6524,3.080647,,2.84769e-05
6525,2.837008,,2.84623e-05
6526,2.424400,,2.84477e-05
6527,2.863287,,2.8433e-05
6528,2.615017,,2.84184e-05
6529,2.601740,,2.84038e-05
6530,2.980655,,2.83892e-05
6531,2.970896,,2.83746e-05
6532,2.567349,,2.836e-05
6533,3.050911,,2.83454e-05
6534,3.102892,,2.83308e-05
6535,2.473539,,2.83162e-05
6536,2.784783,,2.83016e-05
6537,2.240709,,2.82871e-05
6538,3.590964,,2.82725e-05
6539,3.031538,,2.82579e-05
6540,2.986354,,2.82433e-05
6541,2.516828,,2.82287e-05
6542,2.558575,,2.82141e-05
6543,2.591649,,2.81996e-05
6544,2.835284,,2.8185e-05
6545,3.047957,,2.81704e-05
6546,3.378702,,2.81559e-05
6547,3.065718,,2.81413e-05
6548,2.815546,,2.81267e-05
6549,2.571768,,2.81122e-05
6550,2.688236,,2.80976e-05
6551,2.487028,,2.80831e-05
6552,2.749867,,2.80685e-05
6553,2.727010,,2.8054e-05
6554,2.317639,,2.80394e-05
6555,2.111774,,2.80249e-05
6556,2.251262,,2.80103e-05
6557,2.664988,,2.79958e-05
6558,2.304739,,2.79812e-05
6559,2.461736,,2.79667e-05
6560,2.704461,,2.79522e-05
6561,2.035405,,2.79376e-05
6562,2.012142,,2.79231e-05
6563,2.332140,,2.79086e-05
6564,2.065368,,2.7894e-05
6565,2.477692,,2.78795e-05
6566,2.462202,,2.7865e-05
6567,1.912501,,2.78505e-05
6568,2.142916,,2.7836e-05
6569,2.460108,,2.78214e-05
6570,1.864804,,2.78069e-05
6571,2.057739,,2.77924e-05
6572,2.175063,,2.77779e-05
6573,1.961383,,2.77634e-05
6574,2.162167,,2.77489e-05
6575,2.173669,,2.77344e-05
6576,1.851137,,2.77199e-05
6577,2.362463,,2.77054e-05
6578,2.231751,,2.76909e-05
6579,2.033419,,2.76764e-05
6580,1.928945,,2.76619e-05
6581,2.584316,,2.76474e-05
6582,2.419227,,2.7633e-05
6583,2.280999,,2.76185e-05
6584,2.176624,,2.7604e-05
6585,2.311157,,2.75895e-05
6586,2.753395,,2.7575e-05
6587,1.881763,,2.75606e-05
6588,1.626764,,2.75461e-05
6589,2.383388,,2.75316e-05
6590,2.855571,,2.75172e-05
6591,2.282221,,2.75027e-05
6592,2.182803,,2.74882e-05
6593,2.485134,,2.74738e-05
6594,2.590214,,2.74593e-05
6595,2.084837,,2.74449e-05
6596,2.593869,,2.74304e-05
6597,2.723643,,2.7416e-05
6598,2.701125,,2.74015e-05
6599,3.405936,,2.73871e-05
6600,3.142632,,2.73726e-05
6601,3.060802,,2.73582e-05
6602,2.922376,,2.73438e-05
6603,3.243075,,2.73293e-05
6604,3.279736,,2.73149e-05
6605,3.692402,,2.73005e-05
6606,3.367320,,2.7286e-05
6607,3.209366,,2.72716e-05
6608,3.390560,,2.72572e-05
6609,3.013614,,2.72428e-05
6610,3.137239,,2.72284e-05
6611,2.815760,,2.72139e-05
6612,2.963516,,2.71995e-05
6613,2.919809,,2.71851e-05
6614,2.836521,,2.71707e-05
6615,2.951158,,2.71563e-05
6616,2.639086,,2.71419e-05
6617,2.864795,,2.71275e-05
6618,2.605028,,2.71131e-05
6619,2.490024,,2.70987e-05
6620,3.051069,,2.70843e-05
6621,3.672121,,2.70699e-05
6622,3.622330,,2.70555e-05
6623,2.590335,,2.70411e-05
6624,2.375599,,2.70268e-05
6625,2.417318,,2.70124e-05
6626,2.999171,,2.6998e-05
6627,2.898257,,2.69836e-05
6628,3.420065,,2.69692e-05
6629,3.148469,,2.69549e-05
6630,3.596006,,2.69405e-05
6631,3.755102,,2.69261e-05
6632,3.670127,,2.69118e-05
6633,3.229815,,2.68974e-05
6634,3.116886,,2.6883e-05
6635,3.925672,,2.68687e-05
6636,3.560625,,2.68543e-05
6637,3.017001,,2.684e-05
6638,3.641068,,2.68256e-05
6639,3.903552,,2.68113e-05
6640,3.500198,,2.67969e-05
6641,3.521601,,2.67826e-05
6642,3.787623,,2.67683e-05
6643,3.361780,,2.67539e-05
6644,2.492518,,2.67396e-05
6645,3.624919,,2.67252e-05
6646,3.650660,,2.67109e-05
6647,2.734951,,2.66966e-05
6648,3.138829,,2.66823e-05
6649,2.611598,,2.66679e-05
6650,3.124647,,2.66536e-05
6651,3.379722,,2.66393e-05
6652,1.795690,,2.6625e-05
6653,2.041179,,2.66107e-05
6654,3.490761,,2.65964e-05
6655,3.357707,,2.6582e-05
6656,3.962535,,2.65677e-05
6657,3.680475,,2.65534e-05
6658,2.717429,,2.65391e-05
6659,3.552118,,2.65248e-05
6660,2.940572,,2.65105e-05
6661,2.847517,,2.64962e-05
6662,3.169661,,2.6482e-05
6663,2.610419,,2.64677e-05
6664,3.230389,,2.64534e-05
6665,3.689162,,2.64391e-05
6666,3.345504,,2.64248e-05
6667,3.000974,,2.64105e-05
6668,2.970384,,2.63963e-05
6669,2.877155,,2.6382e-05
6670,2.989761,,2.63677e-05
6671,3.249812,,2.63534e-05
6672,2.844904,,2.63392e-05
6673,3.448138,,2.63249e-05
6674,3.028848,,2.63106e-05
6675,3.322577,,2.62964e-05
6676,3.363093,,2.62821e-05
6677,2.686192,,2.62679e-05
6678,3.622637,,2.62536e-05
6679,3.176937,,2.62394e-05
6680,2.947727,,2.62251e-05
6681,3.286821,,2.62109e-05
6682,3.504353,,2.61966e-05
6683,3.603960,,2.61824e-05
6684,3.145846,,2.61682e-05
6685,2.662543,,2.61539e-05
6686,3.444353,,2.61397e-05
6687,2.641868,,2.61255e-05
6688,3.632135,,2.61112e-05
6689,3.210768,,2.6097e-05
6690,3.760964,,2.60828e-05
6691,3.098214,,2.60686e-05
6692,3.490072,,2.60543e-05
6693,3.037675,,2.60401e-05
6694,2.873160,,2.60259e-05
6695,3.145326,,2.60117e-05
6696,2.997900,,2.59975e-05
6697,3.031806,,2.59833e-05
6698,3.065608,,2.59691e-05
6699,3.452539,,2.59549e-05
6700,3.321026,,2.59407e-05
6701,3.250610,,2.59265e-05
6702,3.368577,,2.59123e-05
6703,3.732389,,2.58981e-05
6704,2.903408,,2.58839e-05
6705,3.213875,,2.58698e-05
6706,3.536103,,2.58556e-05
6707,2.843147,,2.58414e-05
6708,3.050071,,2.58272e-05
6709,3.455217,,2.5813e-05
6710,3.093163,,2.57989e-05
6711,3.721270,,2.57847e-05
6712,2.903016,,2.57705e-05
6713,3.077889,,2.57564e-05
6714,3.715725,,2.57422e-05
6715,3.490542,,2.57281e-05
6716,3.298762,,2.57139e-05
6717,3.383526,,2.56997e-05
6718,3.168102,,2.56856e-05
6719,3.872833,,2.56714e-05
6720,3.777496,,2.56573e-05
6721,3.618445,,2.56432e-05
6722,3.438958,,2.5629e-05
6723,3.349953,,2.56149e-05
6724,3.609309,,2.56007e-05
6725,3.434491,,2.55866e-05
6726,3.118711,,2.55725e-05
6727,3.147356,,2.55583e-05
6728,3.396057,,2.55442e-05
6729,2.919100,,2.55301e-05
6730,2.981636,,2.5516e-05
6731,2.809218,,2.55019e-05
6732,3.098793,,2.54877e-05
6733,2.409727,,2.54736e-05
6734,3.103092,,2.54595e-05
6735,2.831548,,2.54454e-05
6736,2.766633,,2.54313e-05
6737,3.093745,,2.54172e-05
6738,3.497475,,2.54031e-05
6739,2.798198,,2.5389e-05
6740,2.649601,,2.53749e-05
6741,2.542676,,2.53608e-05
6742,3.043308,,2.53467e-05
6743,2.890521,,2.53326e-05
6744,3.395258,,2.53186e-05
6745,2.838362,,2.53045e-05
6746,2.426129,,2.52904e-05
6747,3.165920,,2.52763e-05
6748,3.330709,,2.52622e-05
6749,2.573192,,2.52482e-05
6750,3.201305,3.144569,2.52341e-05
6751,3.650672,,2.522e-05
6752,3.372988,,2.5206e-05
6753,2.924434,,2.51919e-05
6754,2.944174,,2.51779e-05
6755,2.274603,,2.51638e-05
6756,2.917534,,2.51497e-05
6757,2.781789,,2.51357e-05
6758,2.550748,,2.51216e-05
6759,2.772161,,2.51076e-05
6760,2.656729,,2.50936e-05
6761,3.331652,,2.50795e-05
6762,3.154110,,2.50655e-05
6763,3.178007,,2.50514e-05
6764,3.103523,,2.50374e-05
6765,3.559724,,2.50234e-05
6766,2.953823,,2.50094e-05
6767,2.559262,,2.49953e-05
6768,2.772244,,2.49813e-05
6769,3.184522,,2.49673e-05
6770,3.074524,,2.49533e-05
6771,3.133002,,2.49393e-05
6772,3.403451,,2.49252e-05
6773,2.736658,,2.49112e-05
6774,3.379556,,2.48972e-05
6775,3.798440,,2.48832e-05
6776,2.952456,,2.48692e-05
6777,3.476753,,2.48552e-05
6778,3.395597,,2.48412e-05
6779,2.422604,,2.48272e-05
6780,2.945208,,2.48132e-05
6781,3.113311,,2.47993e-05
6782,2.466783,,2.47853e-05
6783,2.797170,,2.47713e-05
6784,2.241918,,2.47573e-05
6785,2.293327,,2.47433e-05
6786,2.587328,,2.47294e-05
6787,2.600355,,2.47154e-05
6788,2.758921,,2.47014e-05
6789,2.657143,,2.46874e-05
6790,2.875166,,2.46735e-05
6791,2.821530,,2.46595e-05
6792,3.064926,,2.46456e-05
6793,2.662628,,2.46316e-05
6794,2.154352,,2.46177e-05
6795,2.385993,,2.46037e-05
6796,2.902607,,2.45898e-05
6797,3.107268,,2.45758e-05
6798,3.473465,,2.45619e-05
6799,3.182120,,2.45479e-05
6800,3.317741,,2.4534e-05
6801,3.017768,,2.45201e-05
6802,2.859270,,2.45061e-05
6803,2.890381,,2.44922e-05
6804,3.131649,,2.44783e-05
6805,3.181822,,2.44643e-05
6806,3.177105,,2.44504e-05
6807,3.125418,,2.44365e-05
6808,3.460145,,2.44226e-05
6809,3.305363,,2.44087e-05
6810,2.673925,,2.43948e-05
6811,3.057146,,2.43809e-05
6812,3.175900,,2.4367e-05
6813,2.805206,,2.43531e-05
6814,2.744703,,2.43392e-05
6815,3.304224,,2.43253e-05
6816,3.010628,,2.43114e-05
6817,3.050808,,2.42975e-05
6818,2.420208,,2.42836e-05
6819,2.399671,,2.42697e-05
6820,2.341871,,2.42558e-05
6821,2.966805,,2.42419e-05
6822,2.984092,,2.4228e-05
6823,2.680591,,2.42142e-05
6824,2.459485,,2.42003e-05
6825,2.321415,,2.41864e-05
6826,2.271233,,2.41726e-05
6827,3.158166,,2.41587e-05
6828,2.903600,,2.41448e-05
6829,2.291426,,2.4131e-05
6830,3.047014,,2.41171e-05
6831,3.583237,,2.41033e-05
6832,3.204452,,2.40894e-05
6833,2.900928,,2.40756e-05
6834,3.014152,,2.40617e-05
6835,2.802696,,2.40479e-05
6836,2.691825,,2.4034e-05
6837,2.893307,,2.40202e-05
6838,2.510886,,2.40064e-05
6839,2.929599,,2.39925e-05
6840,2.886020,,2.39787e-05
6841,3.225133,,2.39649e-05
6842,2.917088,,2.39511e-05
6843,3.085548,,2.39372e-05
6844,2.633054,,2.39234e-05
6845,2.711617,,2.39096e-05
6846,3.040651,,2.38958e-05
6847,3.388042,,2.3882e-05
6848,2.616282,,2.38682e-05
6849,2.745933,,2.38544e-05
6850,2.984074,,2.38406e-05
6851,2.832732,,2.38268e-05
6852,2.547091,,2.3813e-05
6853,2.317132,,2.37992e-05
6854,2.626312,,2.37854e-05
6855,2.646219,,2.37716e-05
6856,3.009135,,2.37578e-05
6857,2.721622,,2.3744e-05
6858,2.322549,,2.37302e-05
6859,2.549724,,2.37165e-05
6860,2.291371,,2.37027e-05
6861,3.168439,,2.36889e-05
6862,2.989343,,2.36752e-05
6863,3.090698,,2.36614e-05
6864,3.508680,,2.36476e-05
6865,2.764975,,2.36339e-05
6866,3.017390,,2.36201e-05
6867,3.160276,,2.36063e-05
6868,2.803701,,2.35926e-05
6869,3.496189,,2.35788e-05
6870,3.677595,,2.35651e-05
6871,2.723712,,2.35514e-05
6872,3.811773,,2.35376e-05
6873,3.385212,,2.35239e-05
6874,2.513520,,2.35101e-05
6875,2.776055,,2.34964e-05
6876,2.558558,,2.34827e-05
6877,2.522444,,2.3469e-05
6878,2.623972,,2.34552e-05
6879,2.827212,,2.34415e-05
6880,2.245973,,2.34278e-05
6881,2.031282,,2.34141e-05
6882,2.430390,,2.34004e-05
6883,2.878587,,2.33866e-05
6884,2.839006,,2.33729e-05
6885,2.780622,,2.33592e-05
6886,2.589314,,2.33455e-05
6887,2.624887,,2.33318e-05
6888,2.606940,,2.33181e-05
6889,2.166888,,2.33044e-05
6890,2.247476,,2.32907e-05
6891,2.308163,,2.32771e-05
6892,2.391656,,2.32634e-05
6893,2.364661,,2.32497e-05
6894,2.648853,,2.3236e-05
6895,2.519034,,2.32223e-05
6896,2.491915,,2.32087e-05
6897,2.138113,,2.3195e-05
6898,2.233397,,2.31813e-05
6899,2.209786,,2.31677e-05
6900,2.179379,,2.3154e-05
6901,2.348179,,2.31403e-05
6902,2.495148,,2.31267e-05
6903,2.577242,,2.3113e-05
6904,2.633080,,2.30994e-05
6905,2.586627,,2.30857e-05
6906,2.425312,,2.30721e-05
6907,2.289310,,2.30584e-05
6908,2.368095,,2.30448e-05
6909,2.510972,,2.30312e-05
6910,2.398075,,2.30175e-05
6911,1.974672,,2.30039e-05
6912,2.064935,,2.29903e-05
6913,2.605757,,2.29766e-05
6914,2.722721,,2.2963e-05
6915,2.841888,,2.29494e-05
6916,2.581372,,2.29358e-05
6917,2.959494,,2.29222e-05
6918,3.202738,,2.29085e-05
6919,3.369766,,2.28949e-05
6920,3.737152,,2.28813e-05
6921,3.507909,,2.28677e-05
6922,3.394865,,2.28541e-05
6923,3.361885,,2.28405e-05
